,사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도
175,2013098,2012,보행노인,27230006,대구광역시 북구6,대구광역시 북구 칠성동1가(대성시장 부근),7,7,0,5,2,0,35.87624313,128.6016447
176,2013098,2012,보행노인,27260001,대구광역시 수성구1,대구광역시 수성구 범물동(범물치안센터 부근),4,4,1,2,1,0,35.81830692,128.6463087
177,2013098,2012,보행노인,27260002,대구광역시 수성구2,대구광역시 수성구 범물동(범물초등교 부근),4,4,2,2,0,0,35.82310907,128.6426505
178,2013098,2012,보행노인,27290001,대구광역시 달서구1,대구광역시 달서구 감삼동(영남신발 부근),3,3,0,3,0,0,35.85476438,128.5451019
179,2013098,2012,보행노인,27290002,대구광역시 달서구2,대구광역시 달서구 송현동(송현여고 부근),4,5,0,3,2,0,35.83059665,128.5515879
180,2013098,2012,보행노인,27290003,대구광역시 달서구3,대구광역시 달서구 상인동(상인비둘기1단지 부근),4,4,1,1,2,0,35.80867456,128.5528879
181,2013098,2012,보행노인,27290004,대구광역시 달서구4,대구광역시 달서구 두류동(한양빌딩 부근),5,5,0,3,2,0,35.85696779,128.573976
182,2013098,2012,보행노인,27290005,대구광역시 달서구5,대구광역시 달서구 송현동(월촌역네거리 부근),5,5,0,5,0,0,35.8234973,128.5471386
183,2013098,2012,보행노인,28110001,인천광역시 중구1,인천광역시 중구 답동(답동사거리 부근),3,3,1,2,0,0,37.47019333,126.6275765
184,2013098,2012,보행노인,28140001,인천광역시 동구1,인천광역시 동구 송림동(배다리삼거리 부근),4,4,0,2,1,1,37.47499807,126.6352372
185,2013098,2012,보행노인,28170001,인천광역시 남구1,인천광역시 남구 주안동(석바위시장B 부근),2,2,2,0,0,0,37.45895031,126.6895351
186,2013098,2012,보행노인,28170002,인천광역시 남구2,인천광역시 남구 주안동(진흥사거리 부근),3,3,0,1,2,0,37.44807488,126.6796233
187,2013098,2012,보행노인,28170003,인천광역시 남구3,인천광역시 남구 용현동(용일사거리 부근),3,3,0,2,1,0,37.45263217,126.6666642
188,2013098,2012,보행노인,28170004,인천광역시 남구4,인천광역시 남구 주안동(제운사거리 부근),3,3,0,3,0,0,37.44898542,126.6669029
189,2013098,2012,보행노인,28170005,인천광역시 남구5,인천광역시 남구 도화동(도화IC남측(장천사거리) 부근),5,5,0,4,0,1,37.46016765,126.673593
190,2013098,2012,보행노인,28200001,인천광역시 남동구1,인천광역시 남동구 구월동(간석메디칼 부근),4,4,1,2,1,0,37.4618875,126.719265
191,2013098,2012,보행노인,27110004,대구광역시 중구4,대구광역시 중구 남산동(신남사거리 부근),4,4,1,3,0,0,35.86525634,128.5836618
192,2013098,2012,보행노인,27140001,대구광역시 동구1,대구광역시 동구 효목동(아양네거리 부근),3,4,0,2,2,0,35.88712055,128.639891
193,2013098,2012,보행노인,27140002,대구광역시 동구2,대구광역시 동구 신암동(큰고개오거리 부근),4,4,1,2,1,0,35.8857671,128.6341529
194,2013098,2012,보행노인,27140003,대구광역시 동구3,대구광역시 동구 신천동(한진고속 부근),6,6,2,3,1,0,35.87680061,128.6278231
195,2013098,2012,보행노인,27170001,대구광역시 서구1,대구광역시 서구 중리동(독도불고기식당 부근),3,3,0,1,2,0,35.86262871,128.5434916
196,2013098,2012,보행노인,27170002,대구광역시 서구2,대구광역시 서구 평리동(평리광명네거리 부근),4,5,0,2,3,0,35.8755789,128.5549302
197,2013098,2012,보행노인,27170003,대구광역시 서구3,대구광역시 서구 내당동(두류네거리 부근),4,4,0,4,0,0,35.85757168,128.5552567
198,2013098,2012,보행노인,27170004,대구광역시 서구4,대구광역시 서구 비산동(월플라워 부근),5,5,1,2,1,1,35.87229826,128.5739293
199,2013098,2012,보행노인,27170005,대구광역시 서구5,대구광역시 서구 평리동(북비산네거리 부근),5,6,1,2,3,0,35.87980611,128.5717497
200,2013098,2012,보행노인,27170006,대구광역시 서구6,대구광역시 서구 내당동(KOR K-2 총판 부근),6,6,0,6,0,0,35.86499381,128.5644987
201,2013098,2012,보행노인,27200001,대구광역시 남구1,대구광역시 남구 대명동(내당네거리 부근),3,3,0,1,2,0,35.86012853,128.5744549
202,2013098,2012,보행노인,27200002,대구광역시 남구2,대구광역시 남구 대명동(앞산네거리 부근),3,3,0,2,1,0,35.8401671,128.5794833
203,2013098,2012,보행노인,27200003,대구광역시 남구3,대구광역시 남구 봉덕동(봉덕네거리 부근),4,4,0,2,2,0,35.84047568,128.598392
204,2013098,2012,보행노인,27230001,대구광역시 북구1,대구광역시 북구 노원동1가(팔달네거리 부근),3,3,0,2,1,0,35.88903732,128.5671389
205,2013098,2012,보행노인,27230002,대구광역시 북구2,대구광역시 북구 침산동(북침산네거리 부근),3,3,0,3,0,0,35.89211148,128.5905241
206,2013098,2012,보행노인,27230003,대구광역시 북구3,대구광역시 북구 산격동(산격중학교 부근),3,3,1,2,0,0,35.90091582,128.6082382
207,2013098,2012,보행노인,27230004,대구광역시 북구4,대구광역시 북구 산격동(복현고가차도 부근),3,3,1,2,0,0,35.89902432,128.6116244
208,2013098,2012,보행노인,26380002,부산광역시 사하구2,부산광역시 사하구 하단동(하단소방파출소 부근),7,7,0,6,1,0,35.10629471,128.9655631
209,2013098,2012,보행노인,26380003,부산광역시 사하구3,부산광역시 사하구 괴정동(괴정교차로 부근),8,13,0,11,2,0,35.09948378,128.9915184
210,2013098,2012,보행노인,26410001,부산광역시 금정구1,부산광역시 금정구 부곡동(향양아파트 부근),3,3,0,2,1,0,35.21806004,129.0952753
211,2013098,2012,보행노인,26410002,부산광역시 금정구2,부산광역시 금정구 장전동(BK오피스텔 부근),3,3,1,2,0,0,35.22571082,129.0812823
212,2013098,2012,보행노인,26410003,부산광역시 금정구3,부산광역시 금정구 구서동(다다횟집 부근),4,4,0,2,2,0,35.2493063,129.0903363
213,2013098,2012,보행노인,26410004,부산광역시 금정구4,부산광역시 금정구 장전동(장전동D 부근),4,4,0,2,2,0,35.23777077,129.0880177
214,2013098,2012,보행노인,26410005,부산광역시 금정구5,부산광역시 금정구 부곡동(고당서예교습소 부근),4,4,0,3,1,0,35.22513183,129.0925998
215,2013098,2012,보행노인,26410006,부산광역시 금정구6,부산광역시 금정구 서동(러셀서동점 부근),4,4,0,3,1,0,35.21426324,129.1049734
216,2013098,2012,보행노인,26410007,부산광역시 금정구7,부산광역시 금정구 구서동(현대카월드 부근),5,5,0,3,2,0,35.25783083,129.089753
217,2013098,2012,보행노인,26470001,부산광역시 연제구1,부산광역시 연제구 거제동(버드나무아파트 부근),5,5,0,3,2,0,35.183186,129.073108
218,2013098,2012,보행노인,26470002,부산광역시 연제구2,부산광역시 연제구 연산동(일광횟집 부근),6,6,0,5,1,0,35.18622559,129.0846387
219,2013098,2012,보행노인,26500001,부산광역시 수영구1,부산광역시 수영구 수영동(수영교차로 부근),4,4,1,2,1,0,35.16766206,129.1152101
220,2013098,2012,보행노인,26530001,부산광역시 사상구1,부산광역시 사상구 모라동(모라사거리 부근),6,6,1,2,3,0,35.18843136,128.9880469
221,2013098,2012,보행노인,26710001,부산광역시 기장군1,부산광역시 기장군 기장읍(기장수협C 부근),4,5,0,2,2,1,35.24505517,129.2167568
222,2013098,2012,보행노인,27110001,대구광역시 중구1,대구광역시 중구 달성동(달성공원삼거리 부근),3,3,0,1,2,0,35.87358375,128.579845
223,2013098,2012,보행노인,27110002,대구광역시 중구2,대구광역시 중구 동산동(고려안전(주) 부근),3,3,0,2,1,0,35.86827723,128.5819563
224,2013098,2012,보행노인,27110003,대구광역시 중구3,대구광역시 중구 남산동(남문시장네거리 부근),3,3,0,3,0,0,35.86131807,128.5927455
225,2013098,2012,보행노인,26260003,부산광역시 동래구3,부산광역시 동래구 복천동(챔프리아 부근),3,3,1,2,0,0,35.20565932,129.086147
226,2013098,2012,보행노인,26260004,부산광역시 동래구4,부산광역시 동래구 온천동(태흥적벽돌청기와 부근),3,3,2,1,0,0,35.2054114,129.0757209
227,2013098,2012,보행노인,26260005,부산광역시 동래구5,부산광역시 동래구 명륜동(충렬교 부근),4,4,0,4,0,0,35.20414854,129.0793664
228,2013098,2012,보행노인,26260006,부산광역시 동래구6,부산광역시 동래구 사직동(사직삼거리 부근),6,6,0,3,3,0,35.19915849,129.0642511
229,2013098,2012,보행노인,26260007,부산광역시 동래구7,부산광역시 동래구 수안동(동래교차로 부근),7,7,0,7,0,0,35.20285481,129.0829393
230,2013098,2012,보행노인,26260008,부산광역시 동래구8,부산광역시 동래구 온천동(구산건설(주) 부근),9,9,0,8,1,0,35.22145658,129.0838785
231,2013098,2012,보행노인,26290001,부산광역시 남구1,부산광역시 남구 용호동(이기대어귀삼거리 부근),3,3,0,2,1,0,35.12410477,129.1138103
232,2013098,2012,보행노인,26290002,부산광역시 남구2,부산광역시 남구 대연동(신흥상사 부근),3,3,0,3,0,0,35.13798055,129.0909248
233,2013098,2012,보행노인,26290003,부산광역시 남구3,부산광역시 남구 문현동(25시동물병원 부근),3,3,0,3,0,0,35.13652106,129.071282
234,2013098,2012,보행노인,26290004,부산광역시 남구4,부산광역시 남구 문현동(골목포장센타 부근),3,3,1,1,1,0,35.14304383,129.0658147
235,2013098,2012,보행노인,26290005,부산광역시 남구5,부산광역시 남구 대연동(대연사거리 부근),6,6,0,4,2,0,35.1347643,129.092258
236,2013098,2012,보행노인,26320001,부산광역시 북구1,부산광역시 북구 덕천동(덕천주공아파트 부근),4,5,0,1,3,1,35.20959361,129.0115278
237,2013098,2012,보행노인,26320002,부산광역시 북구2,부산광역시 북구 덕천동(덕천교차로 부근),7,7,0,5,1,1,35.21001472,129.0069489
238,2013098,2012,보행노인,26350001,부산광역시 해운대구1,부산광역시 해운대구 반여동(미샤화장품 부근),3,3,0,0,3,0,35.19755979,129.1311532
239,2013098,2012,보행노인,26350002,부산광역시 해운대구2,부산광역시 해운대구 좌동(대림1차아파트 부근),3,3,0,2,1,0,35.17854149,129.1747266
240,2013098,2012,보행노인,26350003,부산광역시 해운대구3,부산광역시 해운대구 우동(킹콩노래방 부근),6,6,0,4,2,0,35.16299397,129.1606053
241,2013098,2012,보행노인,26380001,부산광역시 사하구1,부산광역시 사하구 장림동(장님삼거리 부근),4,4,0,2,2,0,35.08085037,128.9770786
242,2013098,2012,보행노인,26200002,부산광역시 영도구2,부산광역시 영도구 영선동1가(봉래교차로 부근),3,3,1,2,0,0,35.09236496,129.0445625
243,2013098,2012,보행노인,26200003,부산광역시 영도구3,부산광역시 영도구 동삼동(동삼치과 부근),6,7,0,5,2,0,35.07889643,129.0703679
244,2013098,2012,보행노인,26200004,부산광역시 영도구4,부산광역시 영도구 영선동1가(농협교차로 부근),8,8,1,7,0,0,35.08677917,129.0423811
245,2013098,2012,보행노인,26230001,부산광역시 부산진구1,부산광역시 부산진구 부전동(별미해장국 부근),3,3,0,1,2,0,35.15446561,129.0558968
246,2013098,2012,보행노인,26230002,부산광역시 부산진구2,부산광역시 부산진구 당감동(당감동 부근),3,3,0,2,1,0,35.16541439,129.0383778
247,2013098,2012,보행노인,26230003,부산광역시 부산진구3,부산광역시 부산진구 범천동(중앙시장 부근),3,3,0,2,1,0,35.14489495,129.0583643
248,2013098,2012,보행노인,26230004,부산광역시 부산진구4,부산광역시 부산진구 전포동(3M 카리폼 부근),3,3,0,3,0,0,35.16222332,129.0656125
249,2013098,2012,보행노인,26230005,부산광역시 부산진구5,부산광역시 부산진구 양정동(양정교차로 부근),4,4,0,3,1,0,35.17349441,129.0712767
250,2013098,2012,보행노인,26230006,부산광역시 부산진구6,부산광역시 부산진구 초읍동(대공원로터리 부근),4,4,0,3,1,0,35.18085189,129.0470056
251,2013098,2012,보행노인,26230007,부산광역시 부산진구7,부산광역시 부산진구 전포동(삼전교차로 부근),4,4,0,4,0,0,35.16501935,129.0643506
252,2013098,2012,보행노인,26230008,부산광역시 부산진구8,부산광역시 부산진구 부암동(진양삼거리 부근),4,4,1,3,0,0,35.1626533,129.0501216
253,2013098,2012,보행노인,26230009,부산광역시 부산진구9,부산광역시 부산진구 범전동(동진건재 부근),5,5,1,3,0,1,35.16572189,129.0606027
254,2013098,2012,보행노인,26230010,부산광역시 부산진구10,부산광역시 부산진구 부전동(서면교차로 부근),8,8,0,6,2,0,35.15772233,129.0588103
255,2013098,2012,보행노인,26230011,부산광역시 부산진구11,부산광역시 부산진구 부전동(부전시장 부근),8,8,1,5,2,0,35.16132452,129.0611807
256,2013098,2012,보행노인,26260001,부산광역시 동래구1,부산광역시 동래구 온천동(미남교차로 부근),3,3,0,1,1,1,35.20805056,129.0692283
257,2013098,2012,보행노인,26260002,부산광역시 동래구2,부산광역시 동래구 온천동(삼보통상 부근),3,3,0,3,0,0,35.20509847,129.0653198
258,2013099,2012,자전거,27290007,대구광역시 달서구7,대구광역시 달서구 도원동(월곡네거리 부근),4,4,0,3,1,0,35.80842954,128.5469886
259,2013098,2012,보행노인,11740001,서울특별시 강동구1,서울특별시 강동구 성내동(성내초등교 부근),3,3,0,2,1,0,37.53059866,127.1212932
260,2013098,2012,보행노인,11740002,서울특별시 강동구2,서울특별시 강동구 천호동(강동구민회관 부근),3,3,0,3,0,0,37.54616653,127.1418875
261,2013098,2012,보행노인,11740003,서울특별시 강동구3,서울특별시 강동구 천호동(천호초교입구 부근),4,4,0,1,2,1,37.5478135,127.132587
262,2013098,2012,보행노인,11740004,서울특별시 강동구4,서울특별시 강동구 길동(길동시장 부근),4,4,0,3,1,0,37.53458513,127.1369081
263,2013098,2012,보행노인,11740005,서울특별시 강동구5,서울특별시 강동구 천호동(천호신사거리 부근),5,5,0,1,3,1,37.53835141,127.126946
264,2013098,2012,보행노인,11740006,서울특별시 강동구6,서울특별시 강동구 둔촌동(세양청마루아파트 부근),5,5,0,2,3,0,37.53429313,127.1418421
265,2013098,2012,보행노인,26110001,부산광역시 중구1,부산광역시 중구 보수동1가(태영정판(주) 부근),3,3,0,2,0,1,35.10612392,129.0230886
266,2013098,2012,보행노인,26110002,부산광역시 중구2,부산광역시 중구 대청동1가(중구청삼거리 부근),3,3,0,3,0,0,35.10713645,129.0328321
267,2013098,2012,보행노인,26110003,부산광역시 중구3,부산광역시 중구 광복동2가(옛시청사거리 부근),3,3,0,3,0,0,35.09898763,129.0354198
268,2013098,2012,보행노인,26110004,부산광역시 중구4,부산광역시 중구 부평동1가(부평교차로 부근),3,4,1,2,1,0,35.10032033,129.0237476
269,2013098,2012,보행노인,26110005,부산광역시 중구5,부산광역시 중구 남포동1가(영남상회 부근),5,6,0,3,2,1,35.09754464,129.0295619
270,2013098,2012,보행노인,26110006,부산광역시 중구6,부산광역시 중구 부평동2가(보수사거리 부근),5,5,1,3,1,0,35.10285815,129.0257791
271,2013098,2012,보행노인,26140001,부산광역시 서구1,부산광역시 서구 충무동1가(충무교차로 부근),5,5,0,4,1,0,35.09479549,129.0242857
272,2013098,2012,보행노인,26170001,부산광역시 동구1,부산광역시 동구 수정동(천일산업 부근),4,4,0,1,3,0,35.13067531,129.0480167
